NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_LIPID_KINASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_LIPID_KINASE_ACTIVITY		35	-0.5010545	-1.4250001	0.044036698	0.31447464	1.0	4716	tags=37%, list=21%, signal=47%	
GOBP_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	GOBP_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT		16	-0.5909061	-1.4247324	0.081560284	0.3140889	1.0	4844	tags=44%, list=22%, signal=56%	
GOBP_NEURON_MATURATION	GOBP_NEURON_MATURATION		62	-0.45292494	-1.4229437	0.021885522	0.3170608	1.0	5445	tags=44%, list=25%, signal=58%	
GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL	GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL		181	-0.38516808	-1.422118	0.007898894	0.31798226	1.0	3205	tags=21%, list=14%, signal=24%	
GOBP_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION	GOBP_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION		19	-0.5729209	-1.4215479	0.07442748	0.31828693	1.0	1126	tags=21%, list=5%, signal=22%	
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT	GOBP_ACTIN_FILAMENT_BASED_MOVEMENT		128	-0.40053657	-1.4215393	0.00933126	0.31729504	1.0	3825	tags=27%, list=17%, signal=33%	
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS		254	-0.37028733	-1.420358	0.0	0.31919143	1.0	3587	tags=22%, list=16%, signal=26%	
GOBP_STRIATED_MUSCLE_TISSUE_DEVELOPMENT	GOBP_STRIATED_MUSCLE_TISSUE_DEVELOPMENT		285	-0.36278453	-1.4203386	0.0	0.31823084	1.0	3569	tags=22%, list=16%, signal=26%	
GOBP_REGULATION_OF_NEUROBLAST_PROLIFERATION	GOBP_REGULATION_OF_NEUROBLAST_PROLIFERATION		50	-0.46137893	-1.4195808	0.0569395	0.31896594	1.0	3405	tags=28%, list=15%, signal=33%	
GOBP_CORTICOSTEROID_HORMONE_SECRETION	GOBP_CORTICOSTEROID_HORMONE_SECRETION		23	-0.5325666	-1.4162023	0.068571426	0.325889	1.0	1821	tags=22%, list=8%, signal=24%	
GOBP_REGULATION_OF_VIRAL_TRANSCRIPTION	GOBP_REGULATION_OF_VIRAL_TRANSCRIPTION		22	-0.54253066	-1.4158571	0.06358381	0.32570192	1.0	2053	tags=23%, list=9%, signal=25%	
GOBP_REGULATION_OF_BLOOD_CIRCULATION	GOBP_REGULATION_OF_BLOOD_CIRCULATION		268	-0.369527	-1.4154196	0.0029761905	0.3256743	1.0	3486	tags=22%, list=16%, signal=25%	
GOBP_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS		60	-0.44959775	-1.4151355	0.03242321	0.32531872	1.0	2367	tags=17%, list=11%, signal=19%	
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION	GOBP_ACTIN_MEDIATED_CELL_CONTRACTION		97	-0.4149433	-1.4149358	0.029668411	0.32482874	1.0	3825	tags=29%, list=17%, signal=35%	
GOBP_ACID_SECRETION	GOBP_ACID_SECRETION		57	-0.4526899	-1.4141052	0.032534245	0.32599083	1.0	4156	tags=28%, list=19%, signal=34%	
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	GOBP_REGULATION_OF_MEMBRANE_POTENTIAL		467	-0.34752637	-1.413471	0.0014144272	0.32652023	1.0	3462	tags=23%, list=16%, signal=27%	
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_NUCLEUS	GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_NUCLEUS		24	-0.5391018	-1.4131519	0.06055046	0.32627958	1.0	3745	tags=33%, list=17%, signal=40%	
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION		69	-0.43839517	-1.4129505	0.03776683	0.32581985	1.0	2469	tags=19%, list=11%, signal=21%	
GOBP_MODIFICATION_OF_SYNAPTIC_STRUCTURE	GOBP_MODIFICATION_OF_SYNAPTIC_STRUCTURE		34	-0.49787343	-1.4128557	0.054205608	0.3250893	1.0	2132	tags=29%, list=10%, signal=32%	
GOBP_ACTIN_FILAMENT_ORGANIZATION	GOBP_ACTIN_FILAMENT_ORGANIZATION		451	-0.3540339	-1.412456	0.0	0.32505196	1.0	2923	tags=20%, list=13%, signal=23%	
GOBP_POTASSIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	GOBP_POTASSIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE		18	-0.57550704	-1.4124216	0.08465608	0.32415247	1.0	2145	tags=28%, list=10%, signal=31%	
GOBP_PROTEIN_DEMETHYLATION	GOBP_PROTEIN_DEMETHYLATION		32	-0.5040722	-1.4117049	0.055846423	0.32485417	1.0	4161	tags=41%, list=19%, signal=50%	
GOBP_NEGATIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT		15	-0.6042914	-1.4116424	0.073126145	0.32400244	1.0	4601	tags=40%, list=21%, signal=50%	
GOBP_CEREBRAL_CORTEX_NEURON_DIFFERENTIATION	GOBP_CEREBRAL_CORTEX_NEURON_DIFFERENTIATION		29	-0.5142156	-1.4106778	0.056027167	0.32546124	1.0	3222	tags=28%, list=15%, signal=32%	
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION		65	-0.44198307	-1.4096969	0.04347826	0.3265379	1.0	3651	tags=29%, list=16%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION		308	-0.36293977	-1.4091991	0.001459854	0.32674846	1.0	4006	tags=23%, list=18%, signal=28%	
GOBP_REGULATION_OF_AXONOGENESIS	GOBP_REGULATION_OF_AXONOGENESIS		181	-0.37882483	-1.4090432	0.011164274	0.3261169	1.0	4399	tags=33%, list=20%, signal=40%	
GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP	GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP		28	-0.51444155	-1.4089721	0.06761566	0.3253151	1.0	1738	tags=18%, list=8%, signal=19%	
GOBP_NEUROEPITHELIAL_CELL_DIFFERENTIATION	GOBP_NEUROEPITHELIAL_CELL_DIFFERENTIATION		43	-0.47236496	-1.4088553	0.046511628	0.32466868	1.0	3123	tags=28%, list=14%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY		18	-0.56534785	-1.4083962	0.086105675	0.32488897	1.0	1670	tags=28%, list=8%, signal=30%	
GOBP_CALCIUM_ION_IMPORT	GOBP_CALCIUM_ION_IMPORT		58	-0.45422173	-1.4081047	0.043252595	0.32461995	1.0	3825	tags=28%, list=17%, signal=33%	
GOBP_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION	GOBP_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION		31	-0.50715166	-1.4078206	0.053448275	0.32435513	1.0	1371	tags=19%, list=6%, signal=21%	
GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION		130	-0.39451224	-1.4069874	0.011308562	0.32535693	1.0	4784	tags=28%, list=22%, signal=36%	
GOBP_BONE_DEVELOPMENT	GOBP_BONE_DEVELOPMENT		252	-0.3705697	-1.4068158	0.004531722	0.32480735	1.0	3168	tags=22%, list=14%, signal=26%	
GOBP_CELL_FATE_COMMITMENT	GOBP_CELL_FATE_COMMITMENT		287	-0.36165053	-1.4051061	0.004622496	0.3278322	1.0	2292	tags=16%, list=10%, signal=18%	
GOBP_BONE_CELL_DEVELOPMENT	GOBP_BONE_CELL_DEVELOPMENT		44	-0.4566288	-1.4048393	0.04982818	0.32748926	1.0	3018	tags=27%, list=14%, signal=32%	
GOBP_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION	GOBP_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION		72	-0.4279733	-1.404611	0.027923211	0.32708272	1.0	3492	tags=29%, list=16%, signal=35%	
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_MONOPOLAR_CELL_POLARITY	GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_MONOPOLAR_CELL_POLARITY		26	-0.5245536	-1.4045191	0.06554307	0.3263345	1.0	4300	tags=38%, list=19%, signal=48%	
GOBP_AXON_EXTENSION	GOBP_AXON_EXTENSION		139	-0.3904393	-1.4043827	0.011475409	0.32570592	1.0	2631	tags=25%, list=12%, signal=28%	
GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION	GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION		62	-0.4361675	-1.4041781	0.036777582	0.325218	1.0	4279	tags=40%, list=19%, signal=50%	
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION		26	-0.5181406	-1.4034337	0.067669176	0.32593176	1.0	3192	tags=31%, list=14%, signal=36%	
GOBP_ENDODERM_DEVELOPMENT	GOBP_ENDODERM_DEVELOPMENT		76	-0.42171195	-1.4023652	0.027113238	0.32760796	1.0	5112	tags=33%, list=23%, signal=43%	
GOBP_REGULATION_OF_VESICLE_FUSION	GOBP_REGULATION_OF_VESICLE_FUSION		27	-0.5230702	-1.4016333	0.053285968	0.32842502	1.0	2768	tags=30%, list=12%, signal=34%	
GOBP_MEGAKARYOCYTE_DEVELOPMENT	GOBP_MEGAKARYOCYTE_DEVELOPMENT		26	-0.52151144	-1.4002944	0.06593407	0.33051518	1.0	2753	tags=27%, list=12%, signal=31%	
GOBP_CATECHOLAMINE_TRANSPORT	GOBP_CATECHOLAMINE_TRANSPORT		91	-0.41822237	-1.400132	0.01836394	0.32998183	1.0	2764	tags=25%, list=12%, signal=29%	
GOBP_NEURON_PROJECTION_EXTENSION	GOBP_NEURON_PROJECTION_EXTENSION		199	-0.37424442	-1.4000971	0.0015600624	0.3291298	1.0	2821	tags=24%, list=13%, signal=27%	
GOBP_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	GOBP_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT		42	-0.47646275	-1.3992202	0.03652174	0.33011925	1.0	5046	tags=40%, list=23%, signal=52%	
GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY		26	-0.5110063	-1.3990873	0.07677902	0.32952133	1.0	752	tags=15%, list=3%, signal=16%	
GOBP_OLFACTORY_BULB_INTERNEURON_DIFFERENTIATION	GOBP_OLFACTORY_BULB_INTERNEURON_DIFFERENTIATION		22	-0.54662156	-1.3985189	0.084870845	0.33010176	1.0	3293	tags=27%, list=15%, signal=32%	
GOBP_LONG_TERM_SYNAPTIC_POTENTIATION	GOBP_LONG_TERM_SYNAPTIC_POTENTIATION		227	-0.3661863	-1.3984047	0.0059970017	0.32942727	1.0	4195	tags=25%, list=19%, signal=31%	
GOBP_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE	GOBP_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE		25	-0.533194	-1.3980466	0.07581227	0.32936746	1.0	4380	tags=32%, list=20%, signal=40%	
GOBP_PROXIMAL_DISTAL_PATTERN_FORMATION	GOBP_PROXIMAL_DISTAL_PATTERN_FORMATION		29	-0.5128369	-1.3975943	0.056537103	0.32957846	1.0	4963	tags=45%, list=22%, signal=58%	
GOBP_MICROTUBULE_BASED_PROTEIN_TRANSPORT	GOBP_MICROTUBULE_BASED_PROTEIN_TRANSPORT		15	-0.5843426	-1.3968927	0.091078065	0.33028555	1.0	4813	tags=53%, list=22%, signal=68%	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION	GOBP_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION		15	-0.5894606	-1.3956449	0.104779415	0.33231747	1.0	1243	tags=20%, list=6%, signal=21%	
GOBP_CELL_FATE_SPECIFICATION	GOBP_CELL_FATE_SPECIFICATION		107	-0.40455732	-1.3952783	0.030944625	0.33223242	1.0	4259	tags=28%, list=19%, signal=35%	
GOBP_REGULATION_OF_MRNA_PROCESSING	GOBP_REGULATION_OF_MRNA_PROCESSING		149	-0.38652402	-1.3948857	0.017973857	0.3322196	1.0	3571	tags=30%, list=16%, signal=36%	
GOBP_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS	GOBP_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS		20	-0.5541025	-1.3945339	0.08394161	0.33209497	1.0	2730	tags=25%, list=12%, signal=28%	
GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT		25	-0.511904	-1.3937801	0.0670194	0.3328926	1.0	969	tags=20%, list=4%, signal=21%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING		45	-0.45577577	-1.393743	0.05496454	0.3320545	1.0	2541	tags=22%, list=11%, signal=25%	
GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_PROCESS	GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_PROCESS		31	-0.4963753	-1.3932544	0.05882353	0.33224264	1.0	1738	tags=16%, list=8%, signal=17%	
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION		50	-0.4562218	-1.3930119	0.050541516	0.33194694	1.0	3470	tags=28%, list=16%, signal=33%	
GOBP_METENCEPHALON_DEVELOPMENT	GOBP_METENCEPHALON_DEVELOPMENT		122	-0.39166954	-1.3924761	0.022298457	0.3323303	1.0	3600	tags=27%, list=16%, signal=32%	
GOBP_ENDODERMAL_CELL_DIFFERENTIATION	GOBP_ENDODERMAL_CELL_DIFFERENTIATION		32	-0.49418774	-1.3904728	0.07745267	0.33623472	1.0	4250	tags=31%, list=19%, signal=39%	
GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION		40	-0.4691288	-1.3903345	0.049382716	0.335651	1.0	3651	tags=35%, list=16%, signal=42%	
GOBP_REGULATION_OF_ACTIN_NUCLEATION	GOBP_REGULATION_OF_ACTIN_NUCLEATION		37	-0.4829297	-1.3898273	0.07441016	0.33588758	1.0	2446	tags=22%, list=11%, signal=24%	
GOBP_REGULATION_OF_HEART_RATE	GOBP_REGULATION_OF_HEART_RATE		113	-0.40304148	-1.389813	0.024077047	0.3350182	1.0	4222	tags=28%, list=19%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION		15	-0.58947307	-1.3888929	0.08990826	0.33625668	1.0	3717	tags=40%, list=17%, signal=48%	
GOBP_FOREBRAIN_NEURON_DIFFERENTIATION	GOBP_FOREBRAIN_NEURON_DIFFERENTIATION		51	-0.45270932	-1.3886576	0.061511423	0.3358425	1.0	1772	tags=22%, list=8%, signal=23%	
GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT	GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT		20	-0.5528624	-1.3885572	0.08765653	0.33517423	1.0	1670	tags=25%, list=8%, signal=27%	
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT		39	-0.48150802	-1.3881785	0.07194245	0.33522442	1.0	3212	tags=36%, list=14%, signal=42%	
GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION	GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION		40	-0.47516185	-1.3878832	0.07042254	0.33504182	1.0	2095	tags=20%, list=9%, signal=22%	
GOBP_DOPAMINE_SECRETION	GOBP_DOPAMINE_SECRETION		44	-0.4628777	-1.3877504	0.06725664	0.33450997	1.0	2639	tags=32%, list=12%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY		45	-0.4584849	-1.3875397	0.04116638	0.33408535	1.0	4652	tags=33%, list=21%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT		378	-0.3493732	-1.386766	0.002894356	0.3349595	1.0	4399	tags=28%, list=20%, signal=34%	
GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY	GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY		316	-0.35453403	-1.3856559	0.0	0.3367358	1.0	2976	tags=20%, list=13%, signal=22%	
GOBP_MAMMARY_GLAND_DUCT_MORPHOGENESIS	GOBP_MAMMARY_GLAND_DUCT_MORPHOGENESIS		41	-0.46843678	-1.3856201	0.06607143	0.33593258	1.0	5620	tags=46%, list=25%, signal=62%	
GOBP_SKELETAL_SYSTEM_MORPHOGENESIS	GOBP_SKELETAL_SYSTEM_MORPHOGENESIS		240	-0.36360344	-1.3849461	0.0171875	0.33663407	1.0	3266	tags=22%, list=15%, signal=25%	
GOBP_STRIATUM_DEVELOPMENT	GOBP_STRIATUM_DEVELOPMENT		19	-0.5506622	-1.3810784	0.08424909	0.3450635	1.0	1993	tags=37%, list=9%, signal=40%	
GOBP_PITUITARY_GLAND_DEVELOPMENT	GOBP_PITUITARY_GLAND_DEVELOPMENT		38	-0.4687518	-1.3808155	0.057692308	0.34486076	1.0	2047	tags=24%, list=9%, signal=26%	
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION		193	-0.37167695	-1.3807977	0.012403101	0.3440272	1.0	2887	tags=21%, list=13%, signal=24%	
GOBP_AORTA_MORPHOGENESIS	GOBP_AORTA_MORPHOGENESIS		37	-0.48191145	-1.3802004	0.075187966	0.3445767	1.0	3429	tags=27%, list=15%, signal=32%	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS		142	-0.38801095	-1.3801217	0.011111111	0.34387553	1.0	3282	tags=27%, list=15%, signal=32%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT	GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT		46	-0.45632175	-1.3799973	0.06097561	0.343305	1.0	3454	tags=28%, list=16%, signal=33%	
GOBP_NEGATIVE_REGULATION_OF_HISTONE_METHYLATION	GOBP_NEGATIVE_REGULATION_OF_HISTONE_METHYLATION		24	-0.5252471	-1.378626	0.08349515	0.3457129	1.0	4802	tags=42%, list=22%, signal=53%	
GOBP_REGULATION_OF_NEUROGENESIS	GOBP_REGULATION_OF_NEUROGENESIS		459	-0.34242937	-1.378619	0.0	0.34485552	1.0	4409	tags=28%, list=20%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY		40	-0.47064462	-1.3785846	0.055555556	0.34405473	1.0	2769	tags=23%, list=12%, signal=26%	
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT		96	-0.4081626	-1.3784066	0.031666666	0.3436498	1.0	1858	tags=18%, list=8%, signal=19%	
GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS	GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS		153	-0.38082457	-1.3780563	0.02	0.34365845	1.0	2069	tags=17%, list=9%, signal=19%	
GOBP_REGULATION_OF_FEAR_RESPONSE	GOBP_REGULATION_OF_FEAR_RESPONSE		15	-0.5713317	-1.3776841	0.09981167	0.34367004	1.0	2496	tags=27%, list=11%, signal=30%	
GOBP_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE	GOBP_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE		24	-0.52872956	-1.3775252	0.086330935	0.34315917	1.0	2995	tags=38%, list=14%, signal=43%	
GOBP_AORTIC_VALVE_DEVELOPMENT	GOBP_AORTIC_VALVE_DEVELOPMENT		27	-0.5082992	-1.3770018	0.07400722	0.34357432	1.0	3259	tags=22%, list=15%, signal=26%	
GOBP_EMBRYONIC_HEMOPOIESIS	GOBP_EMBRYONIC_HEMOPOIESIS		32	-0.49469236	-1.3768433	0.08623853	0.3430761	1.0	1949	tags=28%, list=9%, signal=31%	
GOBP_NEURON_PROJECTION_ORGANIZATION	GOBP_NEURON_PROJECTION_ORGANIZATION		111	-0.3975404	-1.3764236	0.029173419	0.34316802	1.0	3478	tags=27%, list=16%, signal=32%	
GOBP_COLLAGEN_ACTIVATED_SIGNALING_PATHWAY	GOBP_COLLAGEN_ACTIVATED_SIGNALING_PATHWAY		16	-0.57313585	-1.3763447	0.104477614	0.3425204	1.0	5568	tags=50%, list=25%, signal=67%	
GOBP_REGULATION_OF_RESPIRATORY_SYSTEM_PROCESS	GOBP_REGULATION_OF_RESPIRATORY_SYSTEM_PROCESS		16	-0.58413976	-1.3758093	0.09578544	0.34291032	1.0	1663	tags=13%, list=8%, signal=14%	
GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT	GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT		28	-0.5018581	-1.375327	0.08912656	0.3431211	1.0	2625	tags=18%, list=12%, signal=20%	
GOBP_POSITIVE_REGULATION_OF_MYOBLAST_FUSION	GOBP_POSITIVE_REGULATION_OF_MYOBLAST_FUSION		19	-0.5506049	-1.3750781	0.0907441	0.34290457	1.0	4160	tags=42%, list=19%, signal=52%	
GOBP_MYOBLAST_FUSION	GOBP_MYOBLAST_FUSION		52	-0.45231938	-1.3749447	0.05226481	0.34237206	1.0	1975	tags=19%, list=9%, signal=21%	
GOBP_NEURON_FATE_SPECIFICATION	GOBP_NEURON_FATE_SPECIFICATION		33	-0.48613277	-1.3726746	0.08510638	0.34694064	1.0	5703	tags=39%, list=26%, signal=53%	
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY	GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY		52	-0.44402212	-1.3710334	0.06118881	0.34994826	1.0	4910	tags=40%, list=22%, signal=52%	
GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT	GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT		134	-0.3884168	-1.3705536	0.028052805	0.35032347	1.0	5271	tags=32%, list=24%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_P38MAPK_CASCADE	GOBP_POSITIVE_REGULATION_OF_P38MAPK_CASCADE		28	-0.50252897	-1.370494	0.09010601	0.34961432	1.0	4083	tags=36%, list=18%, signal=44%	
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL		59	-0.4409729	-1.3703674	0.061120544	0.3490673	1.0	3825	tags=32%, list=17%, signal=39%	
GOBP_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION	GOBP_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION		43	-0.45736992	-1.3699186	0.062730625	0.3493181	1.0	3825	tags=33%, list=17%, signal=39%	
GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS	GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS		78	-0.41505328	-1.3694596	0.037953794	0.3495894	1.0	3102	tags=26%, list=14%, signal=30%	
GOBP_REGULATION_OF_JNK_CASCADE	GOBP_REGULATION_OF_JNK_CASCADE		150	-0.37953028	-1.3692251	0.019017432	0.34926304	1.0	4243	tags=31%, list=19%, signal=38%	
GOBP_POSTSYNAPSE_ORGANIZATION	GOBP_POSTSYNAPSE_ORGANIZATION		208	-0.36500418	-1.3688343	0.009230769	0.34936607	1.0	3501	tags=27%, list=16%, signal=32%	
GOBP_HETEROCHROMATIN_ORGANIZATION	GOBP_HETEROCHROMATIN_ORGANIZATION		93	-0.40902162	-1.368701	0.028716216	0.3488547	1.0	3855	tags=29%, list=17%, signal=35%	
GOBP_MUSCLE_CONTRACTION	GOBP_MUSCLE_CONTRACTION		309	-0.35047007	-1.3679415	0.0043923864	0.3499763	1.0	2695	tags=18%, list=12%, signal=20%	
GOBP_ARF_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_ARF_PROTEIN_SIGNAL_TRANSDUCTION		20	-0.5535219	-1.3678414	0.09867173	0.3493208	1.0	4465	tags=40%, list=20%, signal=50%	
GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	GOBP_CARDIAC_VENTRICLE_DEVELOPMENT		145	-0.37985483	-1.367601	0.01980198	0.3490787	1.0	2712	tags=22%, list=12%, signal=25%	
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION		102	-0.3963387	-1.3675369	0.024922118	0.3484192	1.0	4479	tags=38%, list=20%, signal=48%	
GOBP_NEGATIVE_REGULATION_OF_LYASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_LYASE_ACTIVITY		19	-0.5432552	-1.3669527	0.088073395	0.3490262	1.0	1844	tags=32%, list=8%, signal=34%	
GOBP_MESENCHYMAL_CELL_DIFFERENTIATION	GOBP_MESENCHYMAL_CELL_DIFFERENTIATION		245	-0.35798758	-1.3660176	0.00755287	0.35040984	1.0	2829	tags=22%, list=13%, signal=25%	
GOBP_SODIUM_ION_TRANSPORT	GOBP_SODIUM_ION_TRANSPORT		245	-0.35621804	-1.3650577	0.010670732	0.3519201	1.0	3484	tags=20%, list=16%, signal=23%	
GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION	GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION		212	-0.36348802	-1.3644176	0.014947684	0.35255933	1.0	3492	tags=26%, list=16%, signal=31%	
