NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		80	0.36321163	1.2668409	0.056872036	0.49400282	1.0	3384	tags=25%, list=15%, signal=29%	
GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR	GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR		36	0.42042893	1.2657923	0.16629712	0.4959972	1.0	3345	tags=28%, list=15%, signal=33%	
GOBP_ZINC_ION_TRANSPORT	GOBP_ZINC_ION_TRANSPORT		31	0.43545166	1.2655368	0.1513158	0.49559054	1.0	4997	tags=42%, list=23%, signal=54%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE		34	0.42836982	1.264879	0.15328467	0.4963346	1.0	1537	tags=15%, list=7%, signal=16%	
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT		48	0.39565742	1.2645473	0.11058824	0.49605376	1.0	2774	tags=25%, list=13%, signal=29%	
GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY		26	0.45125696	1.2645264	0.15913978	0.49496362	1.0	2124	tags=23%, list=10%, signal=25%	
GOBP_RESPONSE_TO_ATP	GOBP_RESPONSE_TO_ATP		29	0.43629453	1.2643605	0.1308204	0.49434635	1.0	895	tags=14%, list=4%, signal=14%	
GOBP_REGULATION_OF_CELLULAR_SENESCENCE	GOBP_REGULATION_OF_CELLULAR_SENESCENCE		44	0.40313724	1.264233	0.129771	0.49355134	1.0	2155	tags=23%, list=10%, signal=25%	
GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS	GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS		58	0.3872982	1.2603409	0.10232558	0.5035725	1.0	2878	tags=24%, list=13%, signal=28%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS		34	0.4168998	1.2599427	0.123893805	0.50355434	1.0	2755	tags=24%, list=12%, signal=27%	
GOBP_GRANULOCYTE_CHEMOTAXIS	GOBP_GRANULOCYTE_CHEMOTAXIS		125	0.33942026	1.2598295	0.0625	0.5027162	1.0	3659	tags=29%, list=17%, signal=34%	
GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION	GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION		28	0.4318579	1.2597938	0.1381733	0.50170547	1.0	2344	tags=29%, list=11%, signal=32%	
GOBP_HEPATIC_STELLATE_CELL_ACTIVATION	GOBP_HEPATIC_STELLATE_CELL_ACTIVATION		15	0.516898	1.2584553	0.17370892	0.5043401	1.0	6248	tags=53%, list=28%, signal=74%	
GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT		94	0.3577376	1.2577126	0.097323604	0.5053874	1.0	4244	tags=26%, list=19%, signal=31%	
GOBP_LIPID_MODIFICATION	GOBP_LIPID_MODIFICATION		218	0.31499857	1.2571319	0.039893616	0.50594395	1.0	3417	tags=22%, list=15%, signal=26%	
GOBP_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION	GOBP_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION		19	0.49296755	1.2570248	0.17312072	0.5051264	1.0	4680	tags=37%, list=21%, signal=47%	
GOBP_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI	GOBP_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI		29	0.43348688	1.2556468	0.15652174	0.5079506	1.0	2642	tags=21%, list=12%, signal=23%	
GOBP_REGULATION_OF_GLIAL_CELL_MIGRATION	GOBP_REGULATION_OF_GLIAL_CELL_MIGRATION		25	0.44562286	1.2545184	0.1619256	0.5101824	1.0	2979	tags=36%, list=13%, signal=42%	
GOBP_REGULATION_OF_TELOMERASE_ACTIVITY	GOBP_REGULATION_OF_TELOMERASE_ACTIVITY		48	0.39511862	1.2540016	0.11453745	0.5104727	1.0	764	tags=13%, list=3%, signal=13%	
GOBP_CERAMIDE_TRANSPORT	GOBP_CERAMIDE_TRANSPORT		15	0.5249321	1.2533116	0.17735043	0.51130724	1.0	1528	tags=33%, list=7%, signal=36%	
GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS		27	0.4483449	1.2526877	0.16043957	0.5120383	1.0	1826	tags=22%, list=8%, signal=24%	
GOBP_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION	GOBP_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION		20	0.4844891	1.2526407	0.17006803	0.5110334	1.0	4064	tags=40%, list=18%, signal=49%	
GOBP_POSITIVE_REGULATION_OF_MYOBLAST_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_MYOBLAST_PROLIFERATION		16	0.49663115	1.2522205	0.19117647	0.5111316	1.0	5564	tags=38%, list=25%, signal=50%	
GOBP_ALPHA_BETA_T_CELL_PROLIFERATION	GOBP_ALPHA_BETA_T_CELL_PROLIFERATION		57	0.3760014	1.2519196	0.12135922	0.5108136	1.0	5894	tags=40%, list=27%, signal=55%	
GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS	GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS		31	0.42900094	1.250939	0.1438515	0.51263046	1.0	2720	tags=19%, list=12%, signal=22%	
GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING	GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING		34	0.41835976	1.2502017	0.15555556	0.5135356	1.0	3611	tags=35%, list=16%, signal=42%	
GOBP_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	GOBP_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS		21	0.46890187	1.2499907	0.19130434	0.5130119	1.0	2676	tags=24%, list=12%, signal=27%	
GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS		273	0.30887124	1.2499785	0.017391304	0.5119238	1.0	3139	tags=21%, list=14%, signal=24%	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING		92	0.3565912	1.2496836	0.103174604	0.51163924	1.0	2833	tags=22%, list=13%, signal=25%	
GOBP_PROTEIN_ADP_RIBOSYLATION	GOBP_PROTEIN_ADP_RIBOSYLATION		35	0.42534372	1.2488263	0.15058823	0.5131535	1.0	5161	tags=40%, list=23%, signal=52%	
GOBP_NONRIBOSOMAL_PEPTIDE_BIOSYNTHETIC_PROCESS	GOBP_NONRIBOSOMAL_PEPTIDE_BIOSYNTHETIC_PROCESS		16	0.49759075	1.2487165	0.19027483	0.5123599	1.0	2184	tags=19%, list=10%, signal=21%	
GOBP_STEROID_METABOLIC_PROCESS	GOBP_STEROID_METABOLIC_PROCESS		328	0.2993588	1.248475	0.020958085	0.51195204	1.0	3839	tags=23%, list=17%, signal=28%	
GOBP_LIPOPROTEIN_CATABOLIC_PROCESS	GOBP_LIPOPROTEIN_CATABOLIC_PROCESS		16	0.51149243	1.2482433	0.1923077	0.5115032	1.0	5410	tags=50%, list=24%, signal=66%	
GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT		137	0.32765326	1.2477807	0.04511278	0.5117764	1.0	4251	tags=24%, list=19%, signal=30%	
GOBP_REGULATION_OF_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS		16	0.5012633	1.2477493	0.19827586	0.51076883	1.0	5609	tags=63%, list=25%, signal=84%	
GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE	GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE		28	0.43930894	1.2470464	0.15777777	0.5116706	1.0	1022	tags=14%, list=5%, signal=15%	
GOBP_RETICULOPHAGY	GOBP_RETICULOPHAGY		17	0.48773026	1.2461166	0.17724289	0.5133578	1.0	163	tags=12%, list=1%, signal=12%	
GOBP_REGULATION_OF_MITOCHONDRIAL_TRANSLATION	GOBP_REGULATION_OF_MITOCHONDRIAL_TRANSLATION		26	0.45400754	1.2458109	0.15058823	0.51315755	1.0	3232	tags=35%, list=15%, signal=40%	
GOBP_KINETOCHORE_ASSEMBLY	GOBP_KINETOCHORE_ASSEMBLY		17	0.48969597	1.2452167	0.16810344	0.5138459	1.0	3924	tags=41%, list=18%, signal=50%	
GOBP_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS	GOBP_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS		42	0.40646452	1.2451942	0.1575	0.5128122	1.0	4800	tags=36%, list=22%, signal=45%	
GOBP_AMP_METABOLIC_PROCESS	GOBP_AMP_METABOLIC_PROCESS		29	0.4353903	1.2449725	0.15659955	0.5123786	1.0	2815	tags=31%, list=13%, signal=36%	
GOBP_NEUTROPHIL_CHEMOTAXIS	GOBP_NEUTROPHIL_CHEMOTAXIS		99	0.3474366	1.2447606	0.0927835	0.51189256	1.0	3659	tags=30%, list=17%, signal=36%	
GOBP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS	GOBP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS		16	0.5091339	1.2443534	0.19139785	0.5120326	1.0	3043	tags=31%, list=14%, signal=36%	
GOBP_KINETOCHORE_ORGANIZATION	GOBP_KINETOCHORE_ORGANIZATION		22	0.4630283	1.2440856	0.16263737	0.5117992	1.0	3924	tags=36%, list=18%, signal=44%	
GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY		394	0.2929446	1.2430618	0.027950311	0.51361203	1.0	3186	tags=21%, list=14%, signal=24%	
GOBP_RNA_MODIFICATION	GOBP_RNA_MODIFICATION		151	0.32143626	1.2428875	0.06467662	0.5130021	1.0	3829	tags=26%, list=17%, signal=31%	
GOBP_RESPONSE_TO_ANTIBIOTIC	GOBP_RESPONSE_TO_ANTIBIOTIC		34	0.41744608	1.2423961	0.16904762	0.5133132	1.0	2218	tags=24%, list=10%, signal=26%	
GOBP_PROTEIN_PALMITOYLATION	GOBP_PROTEIN_PALMITOYLATION		32	0.42376718	1.2422869	0.15046297	0.5125348	1.0	2473	tags=31%, list=11%, signal=35%	
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN		47	0.39158258	1.2422546	0.12325581	0.5115382	1.0	2525	tags=21%, list=11%, signal=24%	
GOBP_IRON_ION_TRANSPORT	GOBP_IRON_ION_TRANSPORT		57	0.3770113	1.2414292	0.12440191	0.51289517	1.0	3965	tags=33%, list=18%, signal=40%	
GOBP_REGULATION_OF_INCLUSION_BODY_ASSEMBLY	GOBP_REGULATION_OF_INCLUSION_BODY_ASSEMBLY		17	0.48346788	1.2412405	0.16774194	0.5123559	1.0	3258	tags=29%, list=15%, signal=34%	
GOBP_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT		27	0.44046417	1.24097	0.1557562	0.51207364	1.0	4665	tags=41%, list=21%, signal=52%	
GOBP_REGULATION_OF_MITOCHONDRIAL_GENE_EXPRESSION	GOBP_REGULATION_OF_MITOCHONDRIAL_GENE_EXPRESSION		32	0.41762015	1.2407706	0.1525	0.51157457	1.0	3829	tags=34%, list=17%, signal=41%	
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS		74	0.36396256	1.2404964	0.11627907	0.5113337	1.0	3928	tags=27%, list=18%, signal=33%	
GOBP_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	GOBP_CELLULAR_AMINO_ACID_METABOLIC_PROCESS		257	0.30406415	1.2403055	0.02549575	0.5108404	1.0	4224	tags=25%, list=19%, signal=30%	
GOBP_GLYCEROL_ETHER_METABOLIC_PROCESS	GOBP_GLYCEROL_ETHER_METABOLIC_PROCESS		20	0.47477764	1.240064	0.19409283	0.5104461	1.0	5782	tags=50%, list=26%, signal=68%	
GOBP_SEROTONIN_SECRETION	GOBP_SEROTONIN_SECRETION		15	0.5131163	1.2399951	0.18380743	0.50961787	1.0	3670	tags=47%, list=17%, signal=56%	
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION		75	0.35904697	1.2394537	0.11363637	0.5100636	1.0	3959	tags=31%, list=18%, signal=37%	
GOBP_PROTEIN_TARGETING_TO_LYSOSOME	GOBP_PROTEIN_TARGETING_TO_LYSOSOME		25	0.44006956	1.2385348	0.15982722	0.51176083	1.0	2800	tags=32%, list=13%, signal=37%	
GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION	GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION		65	0.3663135	1.2375791	0.12224939	0.51350147	1.0	2448	tags=15%, list=11%, signal=17%	
GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS	GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS		73	0.36053094	1.2375497	0.10526316	0.5125539	1.0	4395	tags=29%, list=20%, signal=36%	
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL		15	0.50588727	1.2360626	0.20770878	0.51562417	1.0	3820	tags=33%, list=17%, signal=40%	
GOBP_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	GOBP_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY		19	0.48081297	1.2348706	0.18318966	0.5181769	1.0	258	tags=11%, list=1%, signal=11%	
GOBP_CHLORIDE_TRANSPORT	GOBP_CHLORIDE_TRANSPORT		106	0.33599576	1.2348287	0.07017544	0.51729006	1.0	1995	tags=18%, list=9%, signal=20%	
GOBP_CELL_CHEMOTAXIS	GOBP_CELL_CHEMOTAXIS		305	0.29484144	1.2341421	0.019169329	0.5182694	1.0	3659	tags=24%, list=17%, signal=28%	
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION		32	0.42392132	1.2330962	0.17025863	0.52017146	1.0	4860	tags=28%, list=22%, signal=36%	
GOBP_REGULATION_OF_FLAGELLATED_SPERM_MOTILITY	GOBP_REGULATION_OF_FLAGELLATED_SPERM_MOTILITY		19	0.48546934	1.2327648	0.19256018	0.5202293	1.0	5615	tags=32%, list=25%, signal=42%	
GOBP_RESPONSE_TO_COPPER_ION	GOBP_RESPONSE_TO_COPPER_ION		25	0.45087588	1.231149	0.16993465	0.5236425	1.0	1859	tags=28%, list=8%, signal=31%	
GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE		57	0.37771368	1.2308592	0.14874142	0.5234782	1.0	2155	tags=25%, list=10%, signal=27%	
GOBP_COPULATION	GOBP_COPULATION		24	0.45415106	1.2305003	0.18241759	0.52359277	1.0	2348	tags=29%, list=11%, signal=33%	
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION_IN_RESPONSE_TO_STRESS	GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION_IN_RESPONSE_TO_STRESS		15	0.5035046	1.2301314	0.19264069	0.5236677	1.0	3078	tags=60%, list=14%, signal=70%	
GOBP_HISTONE_MRNA_METABOLIC_PROCESS	GOBP_HISTONE_MRNA_METABOLIC_PROCESS		20	0.4818466	1.2299948	0.19550562	0.52300996	1.0	5738	tags=45%, list=26%, signal=61%	
GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY	GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY		28	0.4302772	1.2282887	0.15347722	0.52707666	1.0	5465	tags=57%, list=25%, signal=76%	
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT		57	0.37247124	1.2282819	0.1367713	0.52606153	1.0	5629	tags=42%, list=25%, signal=56%	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST		151	0.31966472	1.2281203	0.06410257	0.52551585	1.0	2800	tags=20%, list=13%, signal=23%	
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION	GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION		31	0.42181233	1.2281044	0.16	0.52453434	1.0	4342	tags=45%, list=20%, signal=56%	
GOBP_INTRACELLULAR_STEROL_TRANSPORT	GOBP_INTRACELLULAR_STEROL_TRANSPORT		28	0.4301246	1.2272677	0.17321016	0.52568704	1.0	4292	tags=39%, list=19%, signal=49%	
GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS		48	0.38893265	1.2268307	0.13647059	0.5258733	1.0	3763	tags=27%, list=17%, signal=33%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY		28	0.42955214	1.2267425	0.17381974	0.525133	1.0	1537	tags=14%, list=7%, signal=15%	
GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY		439	0.2868479	1.2259729	0.028368793	0.5263095	1.0	4234	tags=22%, list=19%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING		37	0.40610403	1.2257795	0.14476615	0.52577335	1.0	1544	tags=24%, list=7%, signal=26%	
GOBP_STEROID_BIOSYNTHETIC_PROCESS	GOBP_STEROID_BIOSYNTHETIC_PROCESS		161	0.31743407	1.2244978	0.053333335	0.52852243	1.0	3427	tags=24%, list=15%, signal=28%	
GOBP_MITOCHONDRIAL_TRANSPORT	GOBP_MITOCHONDRIAL_TRANSPORT		152	0.32017824	1.2243813	0.06925208	0.5278408	1.0	3671	tags=26%, list=17%, signal=31%	
GOBP_TRANSCYTOSIS	GOBP_TRANSCYTOSIS		23	0.44186434	1.2232698	0.20353982	0.53022146	1.0	5758	tags=39%, list=26%, signal=53%	
GOBP_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE	GOBP_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE		22	0.45584896	1.2232077	0.20434782	0.5293896	1.0	2673	tags=27%, list=12%, signal=31%	
GOBP_MICROTUBULE_BASED_MOVEMENT	GOBP_MICROTUBULE_BASED_MOVEMENT		404	0.2858396	1.2231444	0.028846154	0.5285347	1.0	4615	tags=27%, list=21%, signal=34%	
GOBP_GLUCAN_BIOSYNTHETIC_PROCESS	GOBP_GLUCAN_BIOSYNTHETIC_PROCESS		43	0.39093098	1.2218393	0.14988814	0.5313511	1.0	2773	tags=14%, list=13%, signal=16%	
GOBP_PLASMA_LIPOPROTEIN_PARTICLE_ASSEMBLY	GOBP_PLASMA_LIPOPROTEIN_PARTICLE_ASSEMBLY		22	0.45106557	1.2217801	0.18655097	0.53049403	1.0	2536	tags=23%, list=11%, signal=26%	
GOBP_CHROMOSOME_LOCALIZATION	GOBP_CHROMOSOME_LOCALIZATION		82	0.35129488	1.2216777	0.116113745	0.52979106	1.0	5815	tags=40%, list=26%, signal=54%	
GOBP_DEFENSE_RESPONSE_TO_SYMBIONT	GOBP_DEFENSE_RESPONSE_TO_SYMBIONT		278	0.29625487	1.2183452	0.027863776	0.53860384	1.0	3928	tags=24%, list=18%, signal=29%	
GOBP_VESICLE_CARGO_LOADING	GOBP_VESICLE_CARGO_LOADING		24	0.44571963	1.2182648	0.1719457	0.537801	1.0	3107	tags=25%, list=14%, signal=29%	
GOBP_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY		52	0.37403885	1.2181656	0.12962963	0.53706086	1.0	2398	tags=19%, list=11%, signal=22%	
GOBP_REGULATION_OF_STEM_CELL_DIVISION	GOBP_REGULATION_OF_STEM_CELL_DIVISION		16	0.48893192	1.2178029	0.20600858	0.53711563	1.0	265	tags=6%, list=1%, signal=6%	
GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN	GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN		18	0.4802476	1.2176038	0.20852017	0.5367073	1.0	5286	tags=39%, list=24%, signal=51%	
GOBP_REGULATION_OF_MACROPHAGE_MIGRATION	GOBP_REGULATION_OF_MACROPHAGE_MIGRATION		49	0.38615918	1.2175988	0.14831461	0.5357079	1.0	3159	tags=31%, list=14%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	GOBP_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION		31	0.41989067	1.2159652	0.17312072	0.53946203	1.0	2939	tags=26%, list=13%, signal=30%	
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS		207	0.3068807	1.2156609	0.04851752	0.53931826	1.0	3329	tags=23%, list=15%, signal=27%	
GOBP_CERAMIDE_BIOSYNTHETIC_PROCESS	GOBP_CERAMIDE_BIOSYNTHETIC_PROCESS		68	0.35576114	1.2142411	0.1175	0.5427188	1.0	3518	tags=25%, list=16%, signal=30%	
GOBP_PURINE_RIBONUCLEOSIDE_METABOLIC_PROCESS	GOBP_PURINE_RIBONUCLEOSIDE_METABOLIC_PROCESS		26	0.43428722	1.2131569	0.18693693	0.54497945	1.0	2815	tags=35%, list=13%, signal=40%	
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION	GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION		31	0.41479704	1.2130901	0.15813954	0.54414785	1.0	3159	tags=32%, list=14%, signal=38%	
GOBP_RESPONSE_TO_STARVATION	GOBP_RESPONSE_TO_STARVATION		185	0.30854183	1.2130544	0.0625	0.54325646	1.0	3888	tags=26%, list=18%, signal=31%	
GOBP_MEMBRANE_DOCKING	GOBP_MEMBRANE_DOCKING		86	0.3417887	1.2127984	0.12376238	0.5429307	1.0	3505	tags=26%, list=16%, signal=30%	
GOBP_OLIGOSACCHARIDE_CATABOLIC_PROCESS	GOBP_OLIGOSACCHARIDE_CATABOLIC_PROCESS		15	0.48658502	1.2118024	0.21129707	0.5448688	1.0	4652	tags=47%, list=21%, signal=59%	
GOBP_MICROTUBULE_BUNDLE_FORMATION	GOBP_MICROTUBULE_BUNDLE_FORMATION		113	0.33132732	1.211661	0.11167513	0.5442486	1.0	4725	tags=35%, list=21%, signal=44%	
GOBP_MITOTIC_INTRA_S_DNA_DAMAGE_CHECKPOINT_SIGNALING	GOBP_MITOTIC_INTRA_S_DNA_DAMAGE_CHECKPOINT_SIGNALING		16	0.48336688	1.2105762	0.23423423	0.54645187	1.0	3552	tags=50%, list=16%, signal=59%	
GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		33	0.4045036	1.2104617	0.15862069	0.5457699	1.0	2526	tags=21%, list=11%, signal=24%	
GOBP_NEGATIVE_REGULATION_OF_JNK_CASCADE	GOBP_NEGATIVE_REGULATION_OF_JNK_CASCADE		37	0.40300322	1.2100091	0.16046512	0.54603827	1.0	471	tags=14%, list=2%, signal=14%	
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE		23	0.44633248	1.2075067	0.19607843	0.55240786	1.0	3224	tags=39%, list=15%, signal=46%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION		120	0.3272705	1.2072314	0.08229426	0.5522249	1.0	2568	tags=19%, list=12%, signal=22%	
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS		254	0.29645714	1.2063092	0.046376813	0.5539204	1.0	3329	tags=22%, list=15%, signal=26%	
GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT	GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT		62	0.36162767	1.2059865	0.13768116	0.55384666	1.0	3815	tags=24%, list=17%, signal=29%	
GOBP_MUSCLE_CELL_APOPTOTIC_PROCESS	GOBP_MUSCLE_CELL_APOPTOTIC_PROCESS		107	0.33317783	1.2053199	0.1185567	0.5547845	1.0	3922	tags=29%, list=18%, signal=35%	
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION		106	0.3268903	1.2050695	0.11057692	0.5545273	1.0	3671	tags=27%, list=17%, signal=33%	
GOBP_PROTEIN_POLYUBIQUITINATION	GOBP_PROTEIN_POLYUBIQUITINATION		245	0.29696727	1.2038631	0.04307692	0.55724186	1.0	2967	tags=19%, list=13%, signal=21%	
GOBP_RESPONSE_TO_OXYGEN_RADICAL	GOBP_RESPONSE_TO_OXYGEN_RADICAL		23	0.44468743	1.2034935	0.18262807	0.5574244	1.0	1905	tags=22%, list=9%, signal=24%	
